"","document","topic","gamma"
"12239","1526",11,0.00323833279344371
"12240","236",11,0.00304678129277778
"12241","179",11,0.00246382722205068
"12242","1058",11,0.00235135352268352
"12243","221",11,0.00651524841624923
"12244","697",11,0.00272446964898893
"12245","353",11,0.00345558589497037
"12246","453",11,0.00399109463564751
"12247","368",11,0.0037040853818534
"12248","703",11,0.0037040853818534
"12249","1499",11,0.00287662524235072
"12250","371",11,0.204719431599527
"12251","19",11,0.0037040853818534
"12252","1163",11,0.00432631710346651
"12253","1183",11,0.00345558589497038
"12254","500",11,0.00323833279344371
"12255","776",11,0.00345558589497037
"12256","725",11,0.0621980541125785
"12257","1243",11,0.00304678129357173
"12258","836",11,0.00345558589497037
"12259","223",11,0.00287662524235072
"12260","1497",11,0.00432631710346651
"12261","333",11,0.0037040853818534
"12262","1509",11,0.00224870035696853
"12263","1000",11,0.0025876015169911
"12264","103",11,0.00519980824675339
"12265","715",11,0.00323833279344371
"12266","205",11,0.152752037320832
"12267","677",11,0.158960093311124
"12268","771",11,0.00304678128687831
"12269","232",11,0.00272446959789722
"12270","1189",11,0.121354982604125
"12271","1185",11,0.00304678128687831
"12272","896",11,0.0021546353348182
"12273","798",11,0.00399109458573402
"12274","129",11,0.00432631710346651
"12275","474",11,0.0037040853818534
"12276","1077",11,0.00246382722205068
"12277","146",11,0.00399109458573402
"12278","468",11,0.00304678128687831
"12279","1301",11,0.00272446959789722
"12280","733",11,0.0023513535192455
"12281","1283",11,0.00304678128687831
"12282","744",11,0.00287662524344224
"12283","732",11,0.172311595183239
"12284","1044",11,0.0037040853818534
"12285","819",11,0.00519980820210755
"12286","35",11,0.00399109464542842
"12287","1135",11,0.00272446961733703
"12288","573",11,0.34264253725355
"12289","1159",11,0.0023513535237701
"12290","545",11,0.00345558589497037
"12291","1146",11,0.00235135353492351
"12292","691",11,0.00304678128687831
"12293","259",11,0.00519980820210754
"12294","1466",11,0.00304678128687831
"12295","287",11,0.00519980820210755
"12296","369",11,0.00345558589497037
"12297","123",11,0.00519980827558228
"12298","414",11,0.00304678128687831
"12299","1248",11,0.00399109458573402
"12300","1211",11,0.00304678128687831
"12301","1317",11,0.0023513535192455
"12302","1142",11,0.0022487004307057
"12303","1065",11,0.00215463536525607
"12304","1449",11,0.176876841006136
"12305","1500",11,0.00323833279344371
"12306","973",11,0.00304678128687831
"12307","1476",11,0.0037040853818534
"12308","612",11,0.00323833279344371
"12309","1205",11,0.00323833279344371
"12310","704",11,0.00745869332446472
"12311","1469",11,0.00323833279344371
"12312","1036",11,0.00651524851843206
"12313","1153",11,0.00272446959789722
"12314","186",11,0.00272446959789722
"12315","834",11,0.00345558589497038
"12316","662",11,0.0037040853818534
"12317","485",11,0.00272446959789722
"12318","1325",11,0.00399109458573402
"12319","793",11,0.00345558589497038
"12320","593",11,0.00323833279344371
"12321","25",11,0.00287662524235072
"12322","72",11,0.00323833279344371
"12323","176",11,0.00235135352581559
"12324","266",11,0.00206812397157551
"12325","631",11,0.0032383327934442
"12326","308",11,0.00287662526715962
"12327","1409",11,0.00472301558879561
"12328","555",11,0.00399109459335244
"12329","1226",11,0.140530353650751
"12330","167",11,0.00651524841624923
"12331","1395",11,0.00287662524774133
"12332","1298",11,0.0025876015169911
"12333","1328",11,0.00304678133762351
"12334","591",11,0.00224870035696854
"12335","280",11,0.00235135351924551
"12336","529",11,0.00399109459078505
"12337","470",11,0.00246382722205068
"12338","1508",11,0.00224870035696853
"12339","385",11,0.0037040853818534
"12340","99",11,0.00472301561072158
"12341","56",11,0.00304678128687831
"12342","1517",11,0.00399109458573402
"12343","1024",11,0.00578367536021911
"12344","381",11,0.00519980820210755
"12345","578",11,0.00172235099216734
"12346","1061",11,0.24517155536152
"12347","647",11,0.00345558589497038
"12348","134",11,0.00287662524235072
"12349","1539",11,0.00323833279344371
"12350","864",11,0.0025876015169911
"12351","660",11,0.00519980820210755
"12352","1023",11,0.00304678128687831
"12353","921",11,0.00287662526420674
"12354","1294",11,0.00432631710346651
"12355","996",11,0.00304678128687831
"12356","113",11,0.00651524841624923
"12357","1531",11,0.00272446962318339
"12358","1105",11,0.118069962929844
"12359","255",11,0.00432631710346651
"12360","23",11,0.00578367536021911
"12361","613",11,0.0025876015169911
"12362","421",11,0.00651524841624923
"12363","110",11,0.00246382723072535
"12364","302",11,0.00432631710346659
"12365","452",11,0.00206812399221326
"12366","1385",11,0.00345558589497037
"12367","456",11,0.256304367258861
"12368","48",11,0.00304678128687831
"12369","872",11,0.00399109458573402
"12370","1491",11,0.0037040853818534
"12371","1370",11,0.00578367536021911
"12372","1210",11,0.0025876015169911
"12373","894",11,0.0037040853818534
"12374","1506",11,0.00206812396686643
"12375","1392",11,0.00745869344473988
"12376","1099",11,0.0177259869468456
"12377","799",11,0.00345558589497039
"12378","445",11,0.00323833282326681
"12379","1224",11,0.077339987252608
"12380","18",11,0.00304678128687891
"12381","1308",11,0.00519980820210755
"12382","224",11,0.00399109458573402
"12383","1414",11,0.0589300163159217
"12384","214",11,0.642623950680578
"12385","225",11,0.00198829151965373
"12386","40",11,0.00272446961708849
"12387","812",11,0.00432631714659406
"12388","568",11,0.00304678128687831
"12389","664",11,0.00472301558879561
"12390","1273",11,0.00399109458573402
"12391","659",11,0.00578367536021911
"12392","34",11,0.00304678128687831
"12393","182",11,0.00399109459827262
"12394","267",11,0.00287662525416875
"12395","611",11,0.00246382722205068
"12396","839",11,0.0131876195581587
"12397","1090",11,0.00235135354177827
"12398","357",11,0.0037040853818534
"12399","897",11,0.00224870035696853
"12400","148",11,0.00399109458573402
"12401","378",11,0.00519980820210755
"12402","303",11,0.00745869332446472
"12403","1131",11,0.0025876015169911
"12404","622",11,0.0627207890946597
"12405","1109",11,0.00472301558879561
"12406","843",11,0.00287662524235075
"12407","556",11,0.00287662524235072
"12408","1215",11,0.00287662525285714
"12409","1164",11,0.00345558589497038
"12410","358",11,0.00399109458573402
"12411","1346",11,0.00472301558879561
"12412","656",11,0.00432631716043596
"12413","328",11,0.00178193600410326
"12414","755",11,0.00323833283145888
"12415","1391",11,0.00578367536021911
"12416","305",11,0.00258760156152584
"12417","398",11,0.0131876199652008
"12418","1101",11,0.00519980820210755
"12419","747",11,0.0022487003608689
"12420","1412",12,0.0547886246091842
"12421","1447",12,0.00304678128687831
"12422","439",12,0.00519980820210755
"12423","1275",12,0.00323833280068106
"12424","984",12,0.00287662524235072
"12425","795",12,0.0021546353345804
"12426","1130",12,0.00206812397143359
"12427","208",12,0.00323833279344371
"12428","1004",12,0.0037040853818534
"12429","700",12,0.0883189438206403
"12430","1100",12,0.00472301562373126
"12431","1431",12,0.00399109462943957
"12432","390",12,0.00272446959789722
"12433","705",12,0.00287662524235072
"12434","1436",12,0.00323833279344371
"12435","1494",12,0.00399109459461856
"12436","181",12,0.00399109459320907
"12437","722",12,0.00272446959789722
"12438","849",12,0.00235135353106606
"12439","1376",12,0.0037040853818534
"12440","212",12,0.00246382722205068
"12441","1504",12,0.0964172832751135
"12442","1438",12,0.00304678128687831
"12443","128",12,0.0037040853818534
"12444","777",12,0.00399109458573402
"12445","590",12,0.197157185317232
"12446","1372",12,0.00432631710346651
"12447","674",12,0.00224870035826003
"12448","1262",12,0.0043263172597455
"12449","1114",12,0.0037040853818534
"12450","1222",12,0.00345558594152923
"12451","584",12,0.0027244696607582
"12452","1029",12,0.00872163560675464
"12453","10",12,0.133004549848704
"12454","1252",12,0.0028766252509425
"12455","15",12,0.225478383113072
"12456","314",12,0.00432631710346651
"12457","1363",12,0.00304678131694933
"12458","916",12,0.00651524841624923
"12459","569",12,0.00472301558879561
"12460","651",12,0.00287662524446436
"12461","59",12,0.00304678128687831
"12462","1461",12,0.0025876015281609
"12463","644",12,0.140715925115715
"12464","1433",12,0.00215463533082405
"12465","1327",12,0.00745869332446472
"12466","953",12,0.00172235099593514
"12467","1452",12,0.00191439328934246
"12468","920",12,0.00578367536021911
"12469","497",12,0.00399109462473896
"12470","517",12,0.00345558589501317
"12471","592",12,0.00198829151965374
"12472","1165",12,0.00578367536021911
"12473","61",12,0.00432631714559404
"12474","1111",12,0.00399109458573402
"12475","1002",12,0.00304678128687831
"12476","256",12,0.00246382722205068
"12477","387",12,0.00651524846493512
"12478","760",12,0.113729384450425
"12479","997",12,0.00472301558879561
"12480","1457",12,0.00323833279344371
"12481","1122",12,0.00345558589536153
"12482","833",12,0.00345558590909625
"12483","1507",12,0.0025876015169911
"12484","282",12,0.00472301558879561
"12485","400",12,0.00272446961758837
"12486","1218",12,0.00304678128687831
"12487","1017",12,0.00399109458573402
"12488","355",12,0.00323833279344371
"12489","66",12,0.00345558589497037
"12490","207",12,0.00399109458573402
"12491","319",12,0.0017819359404634
"12492","702",12,0.00258760152475111
"12493","292",12,0.00399109458573402
"12494","1049",12,0.00304678128687831
"12495","16",12,0.00304678128687831
"12496","549",12,0.00345558589497037
"12497","750",12,0.00345558589497037
"12498","7",12,0.0037040853818534
"12499","845",12,0.00370408541825756
"12500","231",12,0.0705435337323392
"12501","523",12,0.00370408544293319
"12502","938",12,0.00519980838024468
"12503","1128",12,0.00287662524440632
"12504","817",12,0.00519980820210755
"12505","341",12,0.00246382722205068
"12506","133",12,0.0025876015169911
"12507","127",12,0.00304678132540289
"12508","442",12,0.646650863060518
"12509","965",12,0.00578367536021912
"12510","4",12,0.00432631710346651
"12511","304",12,0.00432631710346651
"12512","1350",12,0.00432631710346651
"12513","1338",12,0.00370408539274503
"12514","1056",12,0.00272446959789722
"12515","481",12,0.00304678138796962
"12516","741",12,0.00304678130672531
"12517","1068",12,0.00323833280975489
"12518","889",12,0.801101597374674
"12519","899",12,0.00578367536021911
"12520","1505",12,0.0027244696035589
"12521","313",12,0.00651524849620027
"12522","558",12,0.00399109458573402
"12523","1353",12,0.00323833279749766
"12524","1383",12,0.00370408541063629
"12525","1541",12,0.0023513535192455
"12526","1046",12,0.00304678130416452
"12527","765",12,0.00287662524235072
"12528","8",12,0.00432631710346651
"12529","866",12,0.00235135352447844
"12530","1193",12,0.00272446959789722
"12531","1444",12,0.00287662524235072
"12532","643",12,0.00258760151755702
"12533","761",12,0.0037040854054387
"12534","763",12,0.0037040853818534
"12535","6",12,0.00399109465282376
"12536","505",12,0.00432631710346651
"12537","865",12,0.00399109458573403
"12538","1175",12,0.00287662524235072
"12539","506",12,0.00304678128687831
"12540","581",12,0.00272446960024425
"12541","809",12,0.00578367536021911
"12542","831",12,0.00432631714950377
"12543","1015",12,0.00235135357824628
"12544","1437",12,0.00745869338123154
"12545","1296",12,0.0037040853818534
"12546","1360",12,0.00235135352453929
"12547","331",12,0.00272446959789722
"12548","1018",12,0.00745869336049551
"12549","1271",12,0.00235135352704677
"12550","1462",12,0.003046781292999
"12551","884",12,0.00272446961883415
"12552","1318",12,0.00246382723846669
"12553","1192",12,0.0025876015169911
"12554","811",12,0.00345558589995283
"12555","1150",12,0.00432631715730104
"12556","161",12,0.00304678128687831
"12557","1066",12,0.00224870036893409
"12558","868",12,0.0933505244859428
"12559","209",12,0.778836094334498
"12560","115",12,0.00345558589790366
"12561","645",12,0.00519980820210755
"12562","1082",12,0.0037040853818534
"12563","1019",12,0.0852208482878416
"12564","1137",12,0.0037040853818534
"12565","237",12,0.00287662525016069
"12566","1311",12,0.00872163560675464
"12567","408",12,0.00399109458573402
"12568","1535",12,0.00345558593183185
"12569","995",12,0.00323833283166456
"12570","448",12,0.00370408545254991
"12571","1533",12,0.0025876015169911
"12572","546",12,0.00399109458573402
"12573","936",12,0.0037040853818534
"12574","1428",12,0.0023513535308961
"12575","261",12,0.00519980837980316
"12576","44",12,0.00287662527029716
"12577","189",12,0.00345558589497038
"12578","935",12,0.00304678129891735
"12579","1286",12,0.0025876015169911
"12580","756",12,0.00287662524511221
"12581","824",12,0.00272446961549731
"12582","273",12,0.00432631710346651
"12583","734",12,0.00323833279346453
"12584","249",12,0.00651524841624923
"12585","618",12,0.00304678128687831
"12586","434",12,0.00432631710346651
"12587","1403",12,0.0964172848343687
"12588","257",12,0.00399109459154904
"12589","1390",12,0.00184579132087444
"12590","562",12,0.00472301558879561
"12591","565",12,0.00304678128687831
"12592","653",12,0.00258760152735711
"12593","582",12,0.00304678128687831
"12594","187",12,0.00432631711995997
"12595","1480",12,0.00246382722205068
"12596","803",12,0.0039910946228717
"12597","1388",12,0.00246382723689995
"12598","1041",12,0.00399109458573402
"12599","1245",12,0.00345558590832152
"12600","1168",12,0.0034555859019542
"12601","429",12,0.00272446962558771
"12602","352",12,0.00272446959801523
"12603","1001",12,0.00272446959789722
"12604","1007",12,0.00287662524545822
"12605","1239",12,0.00304678128687831
"12606","1402",12,0.00345558589497037
"12607","1525",12,0.00287662524237736
"12608","388",12,0.00432631710346651
"12609","265",12,0.00287662524235072
"12610","1051",12,0.00323833279344371
"12611","175",12,0.00578367536021911
"12612","1345",12,0.00246382722693962
"12613","100",12,0.0025876015169911
"12614","74",12,0.0792150894049736
"12615","712",12,0.0027244696012595
"12616","153",12,0.00272446960893689
"12617","992",12,0.00519980825872103
"12618","976",12,0.00287662526906903
"12619","1181",12,0.0025876015169911
"12620","690",12,0.0037040853818534
"12621","1136",12,0.0025876015169911
"12622","589",12,0.00323833280908088
"12623","211",12,0.0037040853966275
"12624","588",12,0.00258760163397134
"12625","1285",12,0.00345558589501393
"12626","642",12,0.0037040853818534
"12627","337",12,0.0037040853818534
"12628","346",12,0.00258760152592102
"12629","718",12,0.00472301559784924
"12630","857",12,0.00323833279344371
"12631","444",12,0.00323833279344371
"12632","83",12,0.00258760156410446
"12633","595",12,0.00745869332446472
"12634","1108",12,0.00432631710346651
"12635","757",12,0.0814755942643267
"12636","467",12,0.00272446959789722
"12637","721",12,0.00472301560632328
"12638","1174",12,0.00246382722309266
"12639","1427",12,0.711856016914928
"12640","226",12,0.00578367539567626
"12641","713",12,0.00578367536021911
"12642","1261",12,0.0037040853818534
"12643","411",12,0.00215463533082405
"12644","1071",12,0.00432631710346651
"12645","402",12,0.808510959703825
